16.760854785179923       106852114713.91663
17.440716045530383       116760447115.06747
17.78632626149738       127579971468.36829
18.38322699740292       140360540440.21408
19.13117527254364       150273386245.43155
19.90560109891606       166460715951.3395
20.43841170757437       179427942573.53894
21.265754181358172       198755777910.57465
21.834971828825477       214238777607.5805
22.418535131176842       232506409519.91034
23.172731461525103       252336690599.80664
24.27219349889173       281434440201.7038
24.919904313978996       307519471331.0688
25.92968658633991       338332545214.61884
26.622685581341322       367181358062.41797
27.151326805330918       398482126423.7052
28.251528801841822       438409546790.3624
29.398647641689678       475810587565.95703
30.184358383015216       516381826679.19183
31.19857047453069       564254396555.7957
33.12316262425539       620828984518.8118
34.69887116397205       678411556944.2305
36.821835839409154       810014170617.8503
39.35194370236225       909649031460.2175
40.94815477784896       994000239634.4747
42.029180750580885       1139177943753.6543
44.61126323480121       1305689085167.1345
48.31334103432132       1506858196445.6558
51.628953298676066       1715420861417.9326
55.15019602736588       2090519766164.2417
58.545350395016335       2347615118055.7617
62.5631574361971       2672546068098.5947
67.29631836177629       3126556228028.789
70.96124934792789       3510995213300.579
75.8371500423743       3942861138841.863
81.0384268862621       4519270258963.957
86.02047755963221       5144675544342.859
90.12331366375182       5508123347719.022
96.96847258198028       6143770702651.87
100.91377564661465       6577669371373.095
107.88205569705319       6994957076007.403
116.09449325442547       7592455932093.939
122.43640558380051       8296829366440
132.65477324706234       8883844583042.174
143.72024237163177       9577414308018.865
154.68540949894853       10116059744724.373
168.73748238062876       10685423690658.87
175.6307149437472       11132550475601.207
185.276431163398       11598847797605.836
206.2025792559296       12420473288896.637
232.63112274747905       12943286855190.232
250.40960309285433       13394672527869.508
276.89365260660577       13768784337586.627
308.265500975396       13962097371145.977
334.0725097139017       14351202191883.176
366.94807136305       14651585574967.541
397.71518942465576       14755252990623.021
425.3301740043301       14758183797247.66
464.097430227738       14862900636111.42
492.9813924696101       14967171405368.426
537.8934380509608       15176405457632.115
586.9437291437189       15180324371478.766
627.6976215280847       15183339609188.371
671.2545586836044       15290162092280.049
727.5943504588265       15189975240482.678
804.6427292638695       15298363524096.488
889.814776702291       15512843670835.404
